"","C03-C","C03-R","C03-S","C09-C","C09-R","C09-S","A33-C","A33-R","A33-S"
"GOMF_PHOSPHORIC_DIESTER_HYDROLASE_ACTIVITY",-0.0334360545394985,0.0540872345625216,-0.022133260992246,-0.164058978653058,0.060395613041319,0.107966886202813,-0.14032522627635,0.0637144028050228,-0.0555074108901425
"GOMF_GROWTH_FACTOR_ACTIVITY",0.100412383972751,-0.212699866400338,-0.178135213752152,0.142917051505222,0.332440704707145,0.157106349364043,-0.324242927810541,-0.169743153417524,-0.0353046960556427
"GOMF_CYTOSKELETAL_PROTEIN_BINDING",0.0106878766469064,0.100679323742708,-0.032676896834003,-0.146415235735564,-0.0833885204977683,-0.107025614933165,-0.0990003031616965,0.0354830346406782,0.0224556969113515
"GOMF_CYTOSKELETAL_ANCHOR_ACTIVITY",0.274652176155174,0.579001908526724,0.265801752640065,-0.395982700009403,-0.397997155979965,-0.118766476538953,-0.307942612299456,0.0226633867980998,-0.228898583736088
"GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_DNA",-0.225612447608229,0.0199903764561725,-0.373235011654021,-0.450767526284072,-0.433364743839766,-0.34243098021139,0.555867092317346,0.438492841690836,0.464509191000557
"GOMF_5S_RRNA_BINDING",-0.304508257937557,-0.654757673721932,-0.792312321264148,-0.0779134078509393,0.60405454408302,-0.500798087934525,0.650193714586503,0.304692665248412,0.03109807577465
"GOMF_ALCOHOL_DEHYDROGENASE_NADPPLUS_ACTIVITY",0.130011770521279,-0.185847552941715,-0.111813138741714,-0.0806582220734646,0.412334811724331,-0.0268005211036789,-0.118625140193567,-0.428029771450453,-0.218952592948536
"GOMF_UBIQUINOL_CYTOCHROME_C_REDUCTASE_ACTIVITY",-0.414028403157996,0.0325950547774015,-0.412492620292869,0.620910908495678,0.746124885527271,-0.500870568154642,-0.311869978493375,-0.675186300004795,-0.609678791842867
"GOMF_ACETYLESTERASE_ACTIVITY",-0.0226902850810473,-0.0159475697683985,-0.569078095222577,0.660742120448085,0.414710003540378,0.584003102123569,-0.37517245192654,-0.194333280098832,-0.610996087831686
"GOMF_PRIMARY_AMINE_OXIDASE_ACTIVITY",0.497795976273328,-0.135706375354262,-0.057759726238737,-0.21375891512506,0.290821920826563,0.295739707084164,-0.40061732719826,-0.484741433626522,0.369364700984089
"GOMF_TRANSCRIPTION_FACTOR_BINDING",-0.00195312010621704,0.0301003215546392,-0.302454283287526,-0.266676420700641,-0.0504813229084851,-0.279974505146066,0.3017324046796,0.193962809231653,0.081464862920626
"GOMF_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING",-0.174305115861637,0.281191553975713,-0.420083171716086,-0.436491565235316,0.136031241993413,-0.547025819995102,0.496043084275455,0.431745673943291,-0.0898486643512045
"GOMF_PROTEIN_TYROSINE_SERINE_THREONINE_PHOSPHATASE_ACTIVITY",0.222884581014164,0.10193454380994,0.132730056486155,-0.262266134108555,0.0384208216474007,-0.110241906394645,-0.33344067723222,-0.115743371245709,-0.190980478283045
"GOMF_NUCLEAR_LOCALIZATION_SEQUENCE_BINDING",0.419622614040457,0.520838406960384,0.405909024896797,-0.597520237303853,-0.5975185007789,-0.343774217663823,0.35630238271221,0.203448332411466,0.0909892909681694
"GOMF_CAMP_RESPONSE_ELEMENT_BINDING_PROTEIN_BINDING",0.174271833122528,0.238848382513047,0.111493751730989,-0.512671467976824,0.271713198879071,-0.514847366342442,0.293489631736688,0.087003136940502,-0.0964139001745742
"GOMF_OXYSTEROL_BINDING",0.0575311810800678,0.270245762276641,-0.223808567786067,-0.139971628609986,-0.442586755549176,-0.0640317471537865,0.519213159233479,0.190387000541082,-0.368783632570214
"GOMF_POLY_A_BINDING",-0.176154717379749,-0.162289830783077,-0.400932683703963,-0.126682209903026,-0.256819546819409,-0.324031683069061,0.335309096069978,0.270565641854754,0.423019490226518
"GOMF_SULFOTRANSFERASE_ACTIVITY",0.180393316272942,-0.0954443159685922,0.138983848849228,0.0189647218522691,0.230511000172477,0.177914171690857,-0.414273928021374,-0.283435267830209,0.0698512558493305
"GOMF_PROTEIN_PHOSPHATASE_1_BINDING",-0.105210925534557,0.0751286202800117,-0.200597517279792,0.0300789524710979,-0.119256464478325,-0.303381135420806,0.0737084772900953,0.2612331920618,-0.0751857164135092
"GOMF_C_METHYLTRANSFERASE_ACTIVITY",-0.539559846831017,0.424771637408799,-0.198399578426005,-0.473387339737252,-0.025173836051394,-0.666031317923097,0.392991935935856,0.526471569577622,0.116267796297954
"GOMF_N_METHYLTRANSFERASE_ACTIVITY",-0.325199419066241,0.294949164355716,-0.33151927969766,-0.384006395864317,-0.219070207449978,-0.324368085720418,0.324468488683393,0.342633560507579,0.22339641897895
"GOMF_O_METHYLTRANSFERASE_ACTIVITY",-0.118027900812243,0.165857619791224,-0.195764440742552,-0.34422739791725,0.170122907699786,-0.451693430492249,-0.0833127166122263,0.193943413559943,-0.0597353916813419
"GOMF_S_METHYLTRANSFERASE_ACTIVITY",-0.250461471940372,-0.527568753038555,-0.343655965049452,0.38053496296879,-0.149625172089347,0.488114448430088,-0.24130219699605,-0.053489202097536,0.353556930395874
"GOMF_RNA_METHYLTRANSFERASE_ACTIVITY",-0.258242144805164,0.39012058923359,-0.216848090865436,-0.480389842659422,-0.265164511449103,-0.417343690922919,0.345468185904724,0.458798855447571,-0.0509432854244051
"GOMF_MRNA_METHYLTRANSFERASE_ACTIVITY",-0.283586150230155,0.394316081143336,-0.374116295194646,-0.540073033603424,-0.300673355762595,-0.37336284690311,0.476178090017015,0.571627819060639,0.028678808073336
"GOMF_TRNA_METHYLTRANSFERASE_ACTIVITY",-0.333268512721788,0.486421320488027,0.0819816593441301,-0.528073089433498,-0.425977317499962,-0.379451753153558,0.31381665605013,0.489836886091867,-0.104966740838809
"GOMF_ADENYLATE_CYCLASE_BINDING",0.592008287860318,0.451908897191956,0.505642650550471,-0.543789505583127,-0.303157570546477,-0.162944965266289,-0.566586536536852,-0.0359703404746194,-0.432187410389951
"GOMF_ATP_DEPENDENT_ACTIVITY_ACTING_ON_RNA",-0.165372504573089,0.200312645866318,-0.193146913953636,-0.488907494412568,-0.351194639192228,-0.395320855909299,0.452953952070147,0.411832217473036,0.2236103014883
"GOMF_POLY_PYRIMIDINE_TRACT_BINDING",-0.323407813819914,-0.16581603692881,-0.41708717001387,-0.109692209424108,-0.0284621265572643,-0.275941155464371,0.282824190595425,0.101585257538798,0.384142568388942
"GOMF_NEUROPEPTIDE_RECEPTOR_ACTIVITY",0.279538614019781,-0.112708085419544,0.393984355482341,0.328273141223893,0.267824107734755,-0.0445871155053695,-0.57349320419518,-0.526736122912757,0.0449072452271914
"GOMF_EUKARYOTIC_INITIATION_FACTOR_4E_BINDING",-0.305891998654013,0.0683169982834748,-0.390637500126706,-0.052184690625858,-0.490921599727643,0.00391582667612703,0.45679190418558,0.38296998088812,0.397292459451222
"GOMF_METALLOENDOPEPTIDASE_INHIBITOR_ACTIVITY",0.0169544956620305,-0.524879677744062,-0.428296533018734,0.673550836311803,0.538894030263939,0.243042674370391,-0.594596525411462,-0.393257561832952,-0.0507964201703006
"GOMF_UDP_GLYCOSYLTRANSFERASE_ACTIVITY",-0.21885821448146,-0.0123959076758587,-0.148793059216532,0.135025656167517,0.311009834583572,0.0948895137938055,-0.275971560203793,-0.169333887868145,0.0591247578645175
"GOMF_PHOSPHATIDATE_PHOSPHATASE_ACTIVITY",0.273832543261746,0.14974195039624,0.0822692101045496,0.0747436027527085,0.2288486008469,-0.0122129486237568,-0.491334695252995,-0.312435717379923,-0.167742336847652
"GOMF_FERROUS_IRON_BINDING",-0.0730708567419245,-0.0577279752607221,-0.30036633467024,-0.106755537614378,0.235963046345889,0.0780800348774379,0.191453548213181,-0.13107165492488,-0.471303502260128
"GOMF_FERRIC_IRON_BINDING",-0.0579446993126752,-0.742006669004036,-0.365253552836201,0.354376798039474,0.636409378801586,0.103660962420495,0.244525217445144,-0.356767167462073,-0.468246853899793
"GOMF_HEPARIN_BINDING",-0.0386114850885045,-0.201786822848817,-0.15114926400279,0.258857851040971,0.385532671622134,0.370881568357657,-0.277075261480736,-0.335710201123233,-0.106160737960186
"GOMF_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY",0.448847465403903,-0.0102523113518814,0.338138753590184,0.371376887920055,0.139648723387023,-0.0356294865382716,-0.523606443926804,-0.500011959364379,-0.189010015408864
"GOMF_PEPTIDASE_ACTIVITY",-0.208579101293447,0.0201623301702282,-0.156220876755965,0.0305453407731121,0.126296990257688,0.0487125899711294,-0.0528473471648228,0.00271363276587841,-0.077144917695461
"GOMF_CYSTEINE_TYPE_PEPTIDASE_ACTIVITY",-0.224825305051205,0.228418392769458,-0.224678584524922,-0.190637030306689,-0.16060285572498,-0.117662620762981,0.131279125164223,0.313393782098878,0.0245761971562132
"GOMF_METALLOEXOPEPTIDASE_ACTIVITY",0.000280115424867916,-0.205585984823177,-0.226763951195288,0.207152336355014,0.220343006627755,0.175414756818335,-0.274974422208257,-0.280851429656168,-0.190055639789641
"GOMF_METALLOPEPTIDASE_ACTIVITY",-0.162839481964832,-0.0606227785657519,-0.202980919630039,0.0933874318211755,0.246377121296069,0.0910902311419538,-0.165580818019462,-0.174176826100103,-0.0528802961161725
"GOMF_EXOPEPTIDASE_ACTIVITY",-0.169015598606895,-0.194630842207311,-0.301588753529842,0.260148780374775,0.255800589145872,0.216928054962318,-0.198880765112826,-0.194091359298246,-0.19585567719205
"GOMF_DIPEPTIDYL_PEPTIDASE_ACTIVITY",-0.414695744277606,0.0403835772550047,-0.130196627178017,0.151697442973128,0.340174640805575,0.103813803187244,-0.37785339652981,-0.343977183258323,0.113177567151334
"GOMF_OMEGA_PEPTIDASE_ACTIVITY",0.154058786292686,0.204075031786589,0.0224777024136147,-0.00412469113277619,0.46509294875555,-0.0172703442322129,-0.465058913763958,-0.356579225836735,-0.123475283528456
"GOMF_TRNA_SPECIFIC_ADENOSINE_DEAMINASE_ACTIVITY",-0.143512153010042,0.553991006324748,0.165975882124098,-0.297855746520647,-0.600174102282334,0.0454846814925586,-0.270758281793595,0.314200347984862,0.0961134723996764
"GOMF_NUCLEOTIDASE_ACTIVITY",-0.00577890163536274,-0.290786926064252,0.00759952424838517,-0.00885834012494102,0.0607283293669029,-0.213511796550129,-0.198947368659718,0.0784020401589716,0.0731730273913002
"GOMF_ZINC_ION_BINDING",-0.00551617463157097,0.102813704467455,-0.101929569551625,-0.187761598688739,-0.0548952280359647,-0.111763610404952,0.0589049773770835,0.0919401357691416,-0.0662536401433678
"GOMF_SECONDARY_ACTIVE_SULFATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",-0.35954541307937,-0.123633758318387,-0.311055425805033,0.390507412003315,0.0759055247306409,0.561320536318812,0.24785006579421,0.0277394020720032,-0.259521175056057
"GOMF_CALCIUM_POTASSIUM_SODIUM_ANTIPORTER_ACTIVITY",-0.102161530613942,-0.13695535855727,-0.0785091735341086,0.260484936122832,-0.0768504474308814,0.527774943165515,-0.539814995955933,-0.0217571090403906,0.170260481473811
"GOMF_PROTEIN_METHYLTRANSFERASE_ACTIVITY",-0.322904843182073,0.291014484576516,-0.283092650956394,-0.379950864991033,-0.202302795754526,-0.391138403650115,0.334697389943718,0.361631526564873,0.254589567398453
"GOMF_LIPID_BINDING",-0.006756126549155,0.0403297056472459,-0.0721742126971392,-0.0115425743272723,0.153874827865289,0.087780295559835,-0.220010492198741,-0.140388841502237,-0.118059298779262
"GOMF_3_5_DNA_EXONUCLEASE_ACTIVITY",-0.20720894565087,-0.0596579429225692,-0.494925101101745,-0.30624708593844,-0.171104989165985,-0.119567499911455,0.477970503875063,0.581941691654129,0.550702200219131
"GOMF_SINGLE_STRANDED_DNA_EXODEOXYRIBONUCLEASE_ACTIVITY",-0.140164520566667,-0.0650503052018649,-0.284210533097302,-0.234814118527426,-0.328099803036105,0.0612991399847769,0.217669449627681,0.206226651703337,0.481263743855264
"GOMF_DNA_BINDING_BENDING",-0.0876659101714051,-0.485398611374045,-0.369432002245198,-0.322076307140386,0.237121151807092,-0.0116717795476128,0.355131731994986,0.0472605092999793,0.524932876290817
"GOMF_STRUCTURAL_CONSTITUENT_OF_MUSCLE",-0.212514202767911,0.174546942880984,0.141337045725422,0.129799823506697,0.0846257234742745,-0.210986833688902,-0.41014388820752,-0.000606023154784557,0.062477955874625
"GOMF_VOLTAGE_GATED_MONOATOMIC_ANION_CHANNEL_ACTIVITY",-0.316238580333693,0.0196973605457237,-0.0558712497465247,-0.0172903666861726,-0.117685421673517,-0.340373864090768,0.171674410499409,-0.0871712751083527,0.117038009222204
"GOMF_SINGLE_STRANDED_DNA_3_5_DNA_EXONUCLEASE_ACTIVITY",-0.269181115355518,0.545117533575088,-0.101387525797751,-0.659775262827808,-0.551599009733677,0.233000936558198,0.40411989368964,0.559921737883366,0.649220601234339
"GOMF_7S_RNA_BINDING",0.0115312870952333,0.274786254764796,-0.581228652336695,-0.704916922081584,0.410374121946698,-0.715259829199232,0.676317041022445,0.536408343225489,-0.0682380871629272
"GOMF_PROTEIN_PRENYLTRANSFERASE_ACTIVITY",-0.326341727416192,0.55002163805302,-0.267168457338426,-0.68657276571275,-0.395814335979323,-0.549065010717136,0.678305186863859,0.474988885374354,0.266987682177735
"GOMF_PROTEIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",0.184101985880277,0.215425385662873,-0.287119370595841,-0.441935443339763,0.368288080405606,-0.412141973760475,0.245436149400069,0.106123875988923,-0.129507367740272
"GOMF_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",-0.0654699985169836,0.153775862586268,0.0990711049219598,0.158882540837245,0.176143077347184,0.0272645616532738,-0.348265371647922,-0.293675786582333,-0.107259482183221
"GOMF_METHYL_CPG_BINDING",0.156499766685402,0.0669170646902298,-0.189318225490427,-0.28108451785305,0.0145630225765649,-0.267103983361535,0.100337825510228,0.211776540942707,0.135280781564647
"GOMF_PROTEIN_TYROSINE_THREONINE_PHOSPHATASE_ACTIVITY",0.411156164597399,0.248758451550452,0.308006723814733,-0.409149544578515,0.281228961732484,0.128302640725335,-0.529903432694442,-0.425824219911097,-0.0880851143488655
"GOMF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY",0.0974062394260116,0.519796225152783,0.433779114326337,-0.0880095280631004,-0.349024408657715,0.207907321569596,-0.680585593989477,-0.419908726954146,0.133597838933754
"GOMF_MAP_KINASE_KINASE_KINASE_KINASE_ACTIVITY",-0.587760441701076,0.52083969206747,0.42128169637855,-0.304640390163081,-0.559965694844121,0.000271305999221094,0.150508601944382,0.366091121269256,0.278123586971682
"GOMF_RNA_POLYMERASE_II_CTD_HEPTAPEPTIDE_REPEAT_KINASE_ACTIVITY",-0.170933113805013,0.283839201242152,-0.254744562455634,-0.495439516655891,-0.408476398217681,-0.523174221172703,0.642018330772794,0.151996901566244,0.290414198647898
"GOMF_SIALYLTRANSFERASE_ACTIVITY",0.0784048817072712,0.052156929169559,0.256445861237664,-0.154933852037932,0.0968352886218506,-0.0200484400664917,-0.39549022270782,-0.121946798842911,0.0657586044365044
"GOMF_O_ACYLTRANSFERASE_ACTIVITY",-0.373999536892276,-0.0494113319683952,-0.0879437399410097,0.144250791825646,0.13785555122522,0.136874187184235,-0.0328407808715599,0.0235359422552047,-0.222813787190144
"GOMF_ACETYLGLUCOSAMINYLTRANSFERASE_ACTIVITY",-0.12489417989677,0.218169957410034,-0.0557342466409257,0.0476546995121399,0.297881969619133,-0.118560319433469,-0.325714875571498,-0.15020603641945,-0.0749028021965415
"GOMF_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY",-0.358383136346559,0.0578461945614676,0.0564393839979546,0.386732226645655,0.328790242872791,0.23712707969058,-0.371654949379368,-0.422930332345987,0.0078147257149101
"GOMF_GALACTOSYLTRANSFERASE_ACTIVITY",-0.193980125165071,0.019176487113285,-0.134293506416339,0.078783916276385,0.274757117917808,-0.123128654038295,-0.100032869984499,0.047555330024109,0.0192269624762105
"GOMF_MECHANOSENSITIVE_MONOATOMIC_ION_CHANNEL_ACTIVITY",-0.173208352578439,0.229601488401281,0.373333165253742,0.230905119830852,0.125779908667913,0.0557006782617147,-0.61294588579566,-0.422654733431197,0.0827717089768475
"GOMF_ARACHIDONIC_ACID_MONOOXYGENASE_ACTIVITY",0.155635553666102,-0.370410428290913,0.298164908140634,0.262917688777903,0.516351359355864,0.602895016299203,-0.419163995141542,-0.494840087364881,-0.399105022083235
"GOMF_STEROID_HYDROXYLASE_ACTIVITY",-0.0990053311595184,-0.267333474992137,-0.161214201746669,0.506044095293045,0.451878684837782,0.658074895974074,-0.561613078213012,-0.525632456272672,-0.0871567153728852
"GOMF_RETINOIC_ACID_4_HYDROXYLASE_ACTIVITY",-0.223975715934005,-0.415577989120228,-0.0607718472425053,-0.0264705441657316,0.391253325250266,0.76108969646353,-0.496234696587465,-0.497981198791664,-0.367445980353473
"GOMF_3_5_EXONUCLEASE_ACTIVITY",-0.244847588170469,0.363322915897746,-0.257803374674151,-0.49131393682096,-0.371050598735492,-0.408544646193899,0.492164365612749,0.46599971476328,0.305170106384077
"GOMF_5_3_EXONUCLEASE_ACTIVITY",-0.309589245412337,0.119503050287224,-0.341532993748849,-0.336135878354595,-0.437849646737103,-0.330258504137614,0.30944215991024,0.470797197487525,0.345673511082363
"GOMF_COA_TRANSFERASE_ACTIVITY",-0.424540007164195,0.155005751590604,-0.229230064309698,0.0762334052272656,0.768637076900324,-0.0885690936976692,-0.375117075869555,-0.621240525284274,0.240902857927492
"GOMF_FUCOSYLTRANSFERASE_ACTIVITY",0.11308328527575,0.402956891805712,0.0507608054549322,-0.430861425184874,-0.221703181166785,-0.108983762228375,0.148407311967311,0.0214814459082569,-0.21061528594982
"GOMF_RNA_POLYMERASE_II_CTD_HEPTAPEPTIDE_REPEAT_PHOSPHATASE_ACTIVITY",-0.447622965866525,-0.188153300981785,-0.661784504176734,-0.255922917753566,0.187488921857565,-0.35822759257571,0.475120641658372,0.541994913127323,0.33772552533621
"GOMF_BETA_GLUCOSIDASE_ACTIVITY",-0.1778208181481,0.229071556039126,0.143249656197165,0.436537590309605,0.639536066741185,0.327178467446112,-0.745630435351449,-0.190165739448498,-0.658069854053742
"GOMF_PHOSPHATIDYLETHANOLAMINE_BINDING",-0.295134491054245,-0.464870778790367,-0.306480506394576,0.566502225845023,0.305867479476758,0.355810903876734,-0.473069226333663,-0.218017890329178,-0.100658987736701
"GOMF_SELENIUM_BINDING",0.164134757781241,-0.568203180784083,-0.495584560024518,0.606727049493345,0.489508974891776,0.258640980627419,-0.494381613695949,-0.527422204285736,-0.177956686616769
"GOMF_JUN_KINASE_BINDING",-0.227361022972385,-0.603072252359146,-0.62013982085071,0.399704561928307,0.192346803469277,0.107122882120605,0.452447923520179,0.278512810431449,0.492351524607441
"GOMF_PHOSPHOFRUCTOKINASE_ACTIVITY",0.023259923732569,0.596613956249016,0.187854806826134,-0.173519070458224,-0.510435631356038,0.0164398127785016,-0.619386215834162,-0.00899222307996872,0.11486919335478
"GOMF_HEPARAN_SULFATE_GLUCOSAMINE_3_SULFOTRANSFERASE_1_ACTIVITY",0.579733706985722,-0.348826679127186,0.349185425927103,0.323819507529376,0.75453609099284,0.0164939437996346,-0.710038722285601,-0.219938891238226,-0.018746145171238
"GOMF_HISTONE_ARGININE_N_METHYLTRANSFERASE_ACTIVITY",-0.0113230181513029,0.266880276250257,-0.377128985532944,-0.100736622988676,0.494490360108253,-0.559005466779362,-0.211134911963796,-0.139760615585771,0.401356159515866
"GOMF_SULFURIC_ESTER_HYDROLASE_ACTIVITY",-0.181385919976653,-0.278383507170069,-0.299478381540983,0.561141971434208,0.358635291456984,0.287663596609802,-0.434849288066648,-0.622918349684871,0.197036288706302
"GOMF_TRANSLATION_ACTIVATOR_ACTIVITY",0.0208647039997909,0.0503148604817477,-0.137811421325658,-0.0925240545811126,-0.133100779689726,0.173663395690078,0.357143767854401,0.368939247866711,-0.402262431931638
"GOMF_UDP_GALACTOSE_BETA_N_ACETYLGLUCOSAMINE_BETA_1_3_GALACTOSYLTRANSFERASE_ACTIVITY",-0.183397469042959,-0.0712055376563186,-0.0557064929911101,0.256939939935173,0.084369838780744,-0.103734899028448,-0.142640406659376,-0.0410786458448227,0.088095163607503
"GOMF_BENZODIAZEPINE_RECEPTOR_ACTIVITY",0.561096390815741,0.657519603427652,0.588964421662878,0.229435907872973,0.0972738354727021,0.156139539505751,-0.785802783440387,-0.873659673788042,-0.506211648539514
"GOMF_MONOAMINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",-0.64780404479944,-0.0508807251183855,-0.0329119462724014,0.533071900720246,0.526909608218389,-0.0344143374948571,-0.522851984395482,-0.25698697261404,0.175508831513404
